dictionary=main:en_us,locale=en_US,description=English (US),date=1414726260,version=54
 word=the,f=222
 word=reclassified,f=1
 word=reclassifying,f=1
 word=recluses,f=1
 word=recoiled,f=1
 word=regaled,f=1
 word=wriggled,f=1
 word=regulating,f=1
 word=regulates,f=1
 word=regulators,f=1
 word=recombining,f=1
 word=recombines,f=1
 word=recombined,f=1
 word=ragamuffins,f=1
 word=regimens,f=1
 word=recommencement,f=1
 word=recommencing,f=1
 word=recommences,f=1
 word=recommenced,f=1
 word=recommendable,f=1
 word=regimenting,f=1
 word=regiments,f=1
 word=recompiling,f=1
 word=recompiled,f=1
 word=recompensing,f=1
 word=recompenses,f=1
 word=recompensed,f=1
 word=recomposing,f=1
 word=recomposes,f=1
 word=recomposed,f=1
 word=rigmaroles,f=1
 word=regimes,f=1
 word=requiems,f=1
 word=recommitting,f=1
 word=recommits,f=1
 word=recommitted,f=1
 word=ragging,f=1
 word=raking,f=1
 word=reeking,f=1
 word=rooking,f=1
 word=rouging,f=1
 word=wracking,f=1
 word=wreaking,f=1
 word=reconfigured,f=1
 word=reconfirming,f=1
 word=reconfirms,f=1
 word=reconfirmed,f=1
 word=reconfirmations,f=1
 word=reconvening,f=1
 word=reconvenes,f=1
 word=reconquering,f=1
 word=reconquered,f=1
 word=reconquers,f=1
 word=reconnecting,f=1
 word=reconnects,f=1
 word=reconnected,f=1
 word=ragingly,f=1
 word=regionalisms,f=1
 word=regaining,f=1
 word=rejoining,f=1
 word=reckonings,f=1
 word=regenerating,f=1
 word=regenerates,f=1
 word=regenerated,f=1
 word=raccoons,f=1
 word=reckons,f=1
 word=recons,f=1
 word=rejoins,f=1
 word=reconciling,f=1
 word=reconciles,f=1
 word=reconciled,f=1
 word=reconciliations,f=1
 word=reconnaissances,f=1
 word=regencies,f=1
 word=reconstructing,f=1
 word=reconstructs,f=1
 word=reconstructions,f=1
 word=reconsidering,f=1
 word=reconsidered,f=1
 word=reconsiders,f=1
 word=reconstituting,f=1
 word=reconstitutes,f=1
 word=reconstituted,f=1
 word=rekindling,f=1
 word=rekindles,f=1
 word=rekindled,f=1
 word=reacquainting,f=1
 word=recanting,f=1
 word=recounting,f=1
 word=reigniting,f=1
 word=raconteurs,f=1
 word=reacquaints,f=1
 word=reagents,f=1
 word=recants,f=1
 word=recounts,f=1
 word=regents,f=1
 word=reignites,f=1
 word=rejoinders,f=1
 word=reacquainted,f=1
 word=recanted,f=1
 word=recounted,f=1
 word=reignited,f=1
 word=reconditioning,f=1
 word=recantations,f=1
 word=reconditions,f=1
 word=reconditioned,f=1
 word=ridgepoles,f=1
 word=recapping,f=1
 word=recouping,f=1
 word=recuperates,f=1
 word=recuperated,f=1
 word=recaps,f=1
 word=recoups,f=1
 word=reoccupies,f=1
 word=recapped,f=1
 word=recouped,f=1
 word=reoccupied,f=1
 word=recapitulating,f=1
 word=recapitulates,f=1
 word=recapitulated,f=1
 word=recapitulations,f=1
 word=recapturing,f=1
 word=recaptures,f=1
 word=recaptured,f=1
 word=reoccupying,f=1
 word=recriminations,f=1
 word=reacquiring,f=1
 word=reoccurring,f=1
 word=recurrences,f=1
 word=recurrently,f=1
 word=regrouping,f=1
 word=regroups,f=1
 word=regrouped,f=1
 word=reacquires,f=1
 word=regrows,f=1
 word=rockeries,f=1
 word=rookeries,f=1
 word=recrossing,f=1
 word=regressing,f=1
 word=rigorousness,f=1
 word=recrosses,f=1
 word=regresses,f=1
 word=recrossed,f=1
 word=regressed,f=1
 word=reacquired,f=1
 word=reoccurred,f=1
 word=recreates,f=1
 word=recruiters,f=1
 word=recruits,f=1
 word=rugrats,f=1
 word=recruited,f=1
 word=regrowing,f=1
 word=recreations,f=1
 word=regressions,f=1
 word=racks,f=1
 word=ragas,f=1
 word=rages,f=1
 word=rajahs,f=1
 word=rakes,f=1
 word=recurs,f=1
 word=reeks,f=1
 word=reoccurs,f=1
 word=ridges,f=1
 word=riggers,f=1
 word=rigs,f=1
 word=rockers,f=1
 word=Rogers,f=1
 word=rookies,f=1
 word=rooks,f=1
 word=rouges,f=1
 word=rugs,f=1
 word=wracks,f=1
 word=wreaks,f=1
 word=wreckers,f=1
 word=wrecks,f=1
 word=rucksacks,f=1
 word=raucously,f=1
 word=reexamining,f=1
 word=reexamines,f=1
 word=reexamined,f=1
 word=reexaminations,f=1
 word=recusing,f=1
 word=rejoicing,f=1
 word=raucousness,f=1
 word=reexporting,f=1
 word=reexports,f=1
 word=reexported,f=1
 word=recuses,f=1
 word=rejoices,f=1
 word=ruckuses,f=1
 word=recused,f=1
 word=recasting,f=1
 word=registrants,f=1
 word=registrars,f=1
 word=registries,f=1
 word=registrations,f=1
 word=recasts,f=1
 word=regicides,f=1
 word=requisites,f=1
 word=requisitioning,f=1
 word=requisitions,f=1
 word=requisitioned,f=1
 word=racked,f=1
 word=raggeder,f=1
 word=raggedier,f=1
 word=raked,f=1
 word=reeked,f=1
 word=ricketier,f=1
 word=rigged,f=1
 word=rooked,f=1
 word=rouged,f=1
 word=ruggeder,f=1
 word=wracked,f=1
 word=wreaked,f=1
 word=racquetballs,f=1
 word=rectifications,f=1
 word=rectifiers,f=1
 word=rectifies,f=1
 word=rectified,f=1
 word=reactivating,f=1
 word=reactivates,f=1
 word=rectifying,f=1
 word=ragtags,f=1
 word=raggedly,f=1
 word=rectally,f=1
 word=ruggedly,f=1
 word=rectums,f=1
 word=racketing,f=1
 word=requiting,f=1
 word=rectangles,f=1
 word=raggedness,f=1
 word=rigidness,f=1
 word=ruggedness,f=1
 word=reactants,f=1
 word=rectories,f=1
 word=racketeered,f=1
 word=racketeers,f=1
 word=rackets,f=1
 word=ragouts,f=1
 word=reactors,f=1
 word=rearguards,f=1
 word=recorders,f=1
 word=rectors,f=1
 word=rectos,f=1
 word=regattas,f=1
 word=requites,f=1
 word=raggedest,f=1
 word=ruggedest,f=1
 word=racketed,f=1
 word=requited,f=1
 word=rocketed,f=1
 word=recursions,f=1
 word=rickshaws,f=1
 word=ricocheting,f=1
 word=ricochets,f=1
 word=ricocheted,f=1
 word=realer,f=1
 word=rollbacks,f=1
 word=relabels,f=1
 word=relivable,f=1
 word=reliving,f=1
 word=relives,f=1
 word=rollovers,f=1
 word=relived,f=1
 word=realignments,f=1
 word=realigning,f=1
 word=reliquaries,f=1
 word=relics,f=1
 word=religiousness,f=1
 word=relaxants,f=1
 word=relaxers,f=1
 word=relaxations,f=1
 word=relocatable,f=1
 word=reallocating,f=1
 word=reelecting,f=1
 word=relegating,f=1
 word=relocating,f=1
 word=reallocates,f=1
 word=reelects,f=1
 word=relegates,f=1
 word=relocates,f=1
 word=reallocated,f=1
 word=relegated,f=1
 word=relocated,f=1
 word=reelections,f=1
 word=realigned,f=1
 word=riling,f=1
 word=relinquishing,f=1
 word=relinquishes,f=1
 word=relinquished,f=1
 word=relearning,f=1
 word=railings,f=1
 word=realigns,f=1
 word=relearns,f=1
 word=rollings,f=1
 word=rulings,f=1
 word=relearned,f=1
 word=relentlessness,f=1
 word=relenting,f=1
 word=relents,f=1
 word=relented,f=1
 word=relaunching,f=1
 word=relaunches,f=1
 word=relaunched,f=1
 word=relapsing,f=1
 word=relapses,f=1
 word=relapsed,f=1
 word=railleries,f=1
 word=railroader,f=1
 word=railroading,f=1
 word=railroaded,f=1
 word=rallies,f=1
 word=reels,f=1
 word=relays,f=1
 word=riles,f=1
 word=rills,f=1
 word=roils,f=1
 word=rulers,f=1
 word=releasable,f=1
 word=realest,f=1
 word=realists,f=1
 word=railed,f=1
 word=rallied,f=1
 word=relied,f=1
 word=riled,f=1
 word=roiled,f=1
 word=relatable,f=1
 word=relativists,f=1
 word=relighting,f=1
 word=reloading,f=1
 word=relights,f=1
 word=reloads,f=1
 word=relighted,f=1
 word=reloaded,f=1
 word=railways,f=1
 word=relishing,f=1
 word=relishes,f=1
 word=relished,f=1
 word=relaying,f=1
 word=relayed,f=1
 word=roomer,f=1
 word=roomier,f=1
 word=ramblings,f=1
 word=rumblings,f=1
 word=ramblers,f=1
 word=rambles,f=1
 word=rumbles,f=1
 word=rambled,f=1
 word=rumbaing,f=1
 word=rambunctiously,f=1
 word=rambunctiousness,f=1
 word=rumbas,f=1
 word=reimbursements,f=1
 word=reimbursing,f=1
 word=reimburses,f=1
 word=reimbursed,f=1
 word=rumbaed,f=1
 word=rhomboids,f=1
 word=removals,f=1
 word=roomfuls,f=1
 word=ramifies,f=1
 word=ramified,f=1
 word=ramifying,f=1
 word=remarkableness,f=1
 word=reemerging,f=1
 word=remaking,f=1
 word=remarking,f=1
 word=rummaging,f=1
 word=ramekins,f=1
 word=reemerges,f=1
 word=remakes,f=1
 word=rummages,f=1
 word=remixing,f=1
 word=remixes,f=1
 word=remixed,f=1
 word=reemerged,f=1
 word=rummaged,f=1
 word=ramjets,f=1
 word=remembrances,f=1
 word=ramming,f=1
 word=reaming,f=1
 word=rearming,f=1
 word=riming,f=1
 word=rimming,f=1
 word=Romanians,f=1
 word=ruminants,f=1
 word=remunerating,f=1
 word=remunerates,f=1
 word=remunerated,f=1
 word=remunerations,f=1
 word=romaines,f=1
 word=Romanies,f=1
 word=Romans,f=1
 word=Romanesques,f=1
 word=reminiscing,f=1
 word=romancing,f=1
 word=reminiscently,f=1
 word=reminisces,f=1
 word=romances,f=1
 word=reminisced,f=1
 word=romanced,f=1
 word=remonstrances,f=1
 word=remonstrating,f=1
 word=remonstrates,f=1
 word=remonstrated,f=1
 word=ruminatively,f=1
 word=romantics,f=1
 word=remanding,f=1
 word=remounting,f=1
 word=ruminating,f=1
 word=remaindering,f=1
 word=remaindered,f=1
 word=remainders,f=1
 word=remands,f=1
 word=remounts,f=1
 word=ruminates,f=1
 word=romanticists,f=1
 word=remanded,f=1
 word=remounted,f=1
 word=ruminated,f=1
 word=ruminations,f=1
 word=rampaging,f=1
 word=rampages,f=1
 word=rampaged,f=1
 word=rumply,f=1
 word=rumpling,f=1
 word=rumples,f=1
 word=ramping,f=1
 word=remapping,f=1
 word=romping,f=1
 word=rampantly,f=1
 word=ramps,f=1
 word=remaps,f=1
 word=romps,f=1
 word=rumps,f=1
 word=reimposing,f=1
 word=reimposes,f=1
 word=rumpuses,f=1
 word=reimposed,f=1
 word=remapped,f=1
 word=romped,f=1
 word=ramparts,f=1
 word=remarriages,f=1
 word=remarries,f=1
 word=remarried,f=1
 word=ramrodding,f=1
 word=ramrods,f=1
 word=ramrodded,f=1
 word=remarrying,f=1
 word=rams,f=1
 word=reamers,f=1
 word=rearms,f=1
 word=rems,f=1
 word=rhymes,f=1
 word=rimes,f=1
 word=rims,f=1
 word=roamers,f=1
 word=roams,f=1
 word=rums,f=1
 word=remorsefully,f=1
 word=remissly,f=1
 word=remissness,f=1
 word=remastering,f=1
 word=remastered,f=1
 word=remasters,f=1
 word=rammed,f=1
 word=reamed,f=1
 word=rearmed,f=1
 word=rhymed,f=1
 word=rimed,f=1
 word=roamed,f=1
 word=roomed,f=1
 word=remortgaging,f=1
 word=remortgages,f=1
 word=remortgaged,f=1
 word=rheumatics,f=1
 word=remedially,f=1
 word=remodels,f=1
 word=remitting,f=1
 word=remittances,f=1
 word=remits,f=1
 word=roommates,f=1
 word=remedied,f=1
 word=remitted,f=1
 word=remediating,f=1
 word=remediates,f=1
 word=remediated,f=1
 word=remedying,f=1
 word=remissions,f=1
 word=rematches,f=1
 word=rainier,f=1
 word=reigned,f=1
 word=ruing,f=1
 word=runnier,f=1
 word=rainbows,f=1
 word=runabouts,f=1
 word=reinvigorating,f=1
 word=reinvigorates,f=1
 word=reinvigorated,f=1
 word=reinfections,f=1
 word=rainfalls,f=1
 word=reinventing,f=1
 word=reinvents,f=1
 word=reinvented,f=1
 word=reinventions,f=1
 word=reunifies,f=1
 word=runoffs,f=1
 word=reinvesting,f=1
 word=reinvests,f=1
 word=reinvested,f=1
 word=reunified,f=1
 word=renovating,f=1
 word=renovates,f=1
 word=renovators,f=1
 word=renovations,f=1
 word=reunifying,f=1
 word=rangier,f=1
 word=ranker,f=1
 word=wronger,f=1
 word=wrongfulness,f=1
 word=rangefinders,f=1
 word=reengaging,f=1
 word=reengages,f=1
 word=reengaged,f=1
 word=rankly,f=1
 word=wrinklier,f=1
 word=rankling,f=1
 word=wrinkling,f=1
 word=wranglings,f=1
 word=rankles,f=1
 word=wranglers,f=1
 word=wrangles,f=1
 word=wrinklies,f=1
 word=rankled,f=1
 word=wrangled,f=1
 word=reneging,f=1
 word=wronging,f=1
 word=rankness,f=1
 word=reincarnating,f=1
 word=reincarnates,f=1
 word=reincarnated,f=1
 word=reincarnations,f=1
 word=reincorporating,f=1
 word=reincorporates,f=1
 word=reincorporated,f=1
 word=rancorously,f=1
 word=reneges,f=1
 word=rinks,f=1
 word=rungs,f=1
 word=rankest,f=1
 word=wrongest,f=1
 word=reneged,f=1
 word=reenactments,f=1
 word=reenacting,f=1
 word=renegading,f=1
 word=wrongdoings,f=1
 word=raincoats,f=1
 word=reenacts,f=1
 word=reenacted,f=1
 word=renegaded,f=1
 word=wrongheadedly,f=1
 word=wrongheadedness,f=1
 word=renegotiating,f=1
 word=renegotiates,f=1
 word=renegotiated,f=1
 word=runnels,f=1
 word=reenlisting,f=1
 word=reenlists,f=1
 word=reenlisted,f=1
 word=ringleaders,f=1
 word=ringlets,f=1
 word=rainmakers,f=1
 word=renaming,f=1
 word=renominating,f=1
 word=renominates,f=1
 word=renominated,f=1
 word=renames,f=1
 word=ringmasters,f=1
 word=renamed,f=1
 word=reanimating,f=1
 word=reanimates,f=1
 word=reanimated,f=1
 word=reining,f=1
 word=wringing,f=1
 word=reunions,f=1
 word=ringings,f=1
 word=renouncement,f=1
 word=renouncing,f=1
 word=renounces,f=1
 word=renounced,f=1
 word=renunciations,f=1
 word=runarounds,f=1
 word=reigns,f=1
 word=renews,f=1
 word=rhinos,f=1
 word=ringers,f=1
 word=roans,f=1
 word=runes,f=1
 word=wrens,f=1
 word=wringers,f=1
 word=wrings,f=1
 word=wryness,f=1
 word=ransacking,f=1
 word=ransacks,f=1
 word=ransacked,f=1
 word=ruinously,f=1
 word=ransomer,f=1
 word=ransoming,f=1
 word=ransoms,f=1
 word=ransomed,f=1
 word=rinsing,f=1
 word=renaissances,f=1
 word=rhinoceroses,f=1
 word=rinses,f=1
 word=reinstalling,f=1
 word=rainstorms,f=1
 word=reinserting,f=1
 word=rancidness,f=1
 word=rhinestones,f=1
 word=reinserts,f=1
 word=reinserted,f=1
 word=reinstating,f=1
 word=reinstates,f=1
 word=reinstated,f=1
 word=rand,f=1
 word=randier,f=1
 word=ranter,f=1
 word=reined,f=1
 word=runtier,f=1
 word=roundabouts,f=1
 word=roundhouses,f=1
 word=roentgens,f=1
 word=reintegrating,f=1
 word=reintegrates,f=1
 word=reintegrated,f=1
 word=rentals,f=1
 word=roundels,f=1
 word=randomnesses,f=1
 word=randoms,f=1
 word=rending,f=1
 word=reuniting,f=1
 word=rantings,f=1
 word=ringtones,f=1
 word=rundowns,f=1
 word=reinterpreting,f=1
 word=reinterprets,f=1
 word=reinterpreted,f=1
 word=reinterpretations,f=1
 word=roundups,f=1
 word=reentering,f=1
 word=renderings,f=1
 word=raindrops,f=1
 word=reentries,f=1
 word=reentered,f=1
 word=reintroducing,f=1
 word=reintroduces,f=1
 word=rants,f=1
 word=reenters,f=1
 word=renders,f=1
 word=rends,f=1
 word=renters,f=1
 word=reunites,f=1
 word=rinds,f=1
 word=rondos,f=1
 word=rounders,f=1
 word=runts,f=1
 word=rendezvousing,f=1
 word=rendezvouses,f=1
 word=rendezvoused,f=1
 word=roundest,f=1
 word=ranted,f=1
 word=reunited,f=1
 word=roundworms,f=1
 word=renditions,f=1
 word=renewals,f=1
 word=renewing,f=1
 word=runaways,f=1
 word=runways,f=1
 word=raunchier,f=1
 word=raunchily,f=1
 word=ranchers,f=1
 word=ranches,f=1
 word=wrenches,f=1
 word=ranched,f=1
 word=raper,f=1
 word=riper,f=1
 word=ropier,f=1
 word=republics,f=1
 word=republications,f=1
 word=republishing,f=1
 word=republishes,f=1
 word=republished,f=1
 word=repaving,f=1
 word=repaves,f=1
 word=ripoffs,f=1
 word=repaved,f=1
 word=repackaging,f=1
 word=repackages,f=1
 word=repacking,f=1
 word=repacks,f=1
 word=repacked,f=1
 word=ripcords,f=1
 word=repercussions,f=1
 word=ripely,f=1
 word=replicas,f=1
 word=replicating,f=1
 word=replicates,f=1
 word=replicators,f=1
 word=replicated,f=1
 word=reapplications,f=1
 word=replications,f=1
 word=rappelling,f=1
 word=repealing,f=1
 word=repelling,f=1
 word=replanting,f=1
 word=repellents,f=1
 word=replants,f=1
 word=replanted,f=1
 word=replenishing,f=1
 word=replenishes,f=1
 word=replenished,f=1
 word=rappels,f=1
 word=reapplies,f=1
 word=repeals,f=1
 word=repels,f=1
 word=replays,f=1
 word=repulsively,f=1
 word=repulsiveness,f=1
 word=repulsing,f=1
 word=repulses,f=1
 word=repulsed,f=1
 word=rappelled,f=1
 word=reapplied,f=1
 word=repealed,f=1
 word=repelled,f=1
 word=rippled,f=1
 word=repleting,f=1
 word=repleteness,f=1
 word=repletes,f=1
 word=repleted,f=1
 word=reapplying,f=1
 word=replaying,f=1
 word=replayed,f=1
 word=repayments,f=1
 word=raping,f=1
 word=rapping,f=1
 word=reaping,f=1
 word=reopens,f=1
 word=ripeness,f=1
 word=ripens,f=1
 word=reopened,f=1
 word=reappointing,f=1
 word=repainting,f=1
 word=repenting,f=1
 word=repentantly,f=1
 word=reappoints,f=1
 word=repaints,f=1
 word=repents,f=1
 word=reappointed,f=1
 word=repainted,f=1
 word=repented,f=1
 word=repopulating,f=1
 word=repopulates,f=1
 word=repopulated,f=1
 word=repurposed,f=1
 word=reprobates,f=1
 word=reprieving,f=1
 word=reproofing,f=1
 word=reproving,f=1
 word=reprieves,f=1
 word=reproofs,f=1
 word=reproves,f=1
 word=reprieved,f=1
 word=reproofed,f=1
 word=reproved,f=1
 word=reprograms,f=1
 word=reprogrammed,f=1
 word=reprimanding,f=1
 word=reprimands,f=1
 word=reprimanded,f=1
 word=reappearing,f=1
 word=reappearances,f=1
 word=reprinting,f=1
 word=reprints,f=1
 word=wraparounds,f=1
 word=reprinted,f=1
 word=repairers,f=1
 word=repressively,f=1
 word=repressiveness,f=1
 word=reappraisals,f=1
 word=reprisals,f=1
 word=reappraising,f=1
 word=repricing,f=1
 word=reprising,f=1
 word=reappraises,f=1
 word=represses,f=1
 word=reprices,f=1
 word=reprises,f=1
 word=reprocesses,f=1
 word=reprocessed,f=1
 word=reappraised,f=1
 word=repriced,f=1
 word=reproductions,f=1
 word=reproducing,f=1
 word=reproducers,f=1
 word=reproduces,f=1
 word=reproachable,f=1
 word=reproachful,f=1
 word=rapprochements,f=1
 word=reproaching,f=1
 word=repressions,f=1
 word=reproaches,f=1
 word=reproached,f=1
 word=rapes,f=1
 word=rapiers,f=1
 word=rappers,f=1
 word=raps,f=1
 word=reapers,f=1
 word=reappears,f=1
 word=reaps,f=1
 word=repays,f=1
 word=rippers,f=1
 word=ropers,f=1
 word=rupees,f=1
 word=reposeful,f=1
 word=rapscallions,f=1
 word=reposing,f=1
 word=reposes,f=1
 word=rapaciously,f=1
 word=repossessing,f=1
 word=rapaciousness,f=1
 word=repossesses,f=1
 word=repossessed,f=1
 word=reposed,f=1
 word=ripest,f=1
 word=riposting,f=1
 word=repositories,f=1
 word=rapists,f=1
 word=repasts,f=1
 word=rhapsodies,f=1
 word=ripostes,f=1
 word=riposted,f=1
 word=repossessions,f=1
 word=rapider,f=1
 word=rapped,f=1
 word=reaped,f=1
 word=raptly,f=1
 word=reptilians,f=1
 word=reptiles,f=1
 word=reputing,f=1
 word=rapidness,f=1
 word=raptness,f=1
 word=rupturing,f=1
 word=raptures,f=1
 word=repertoires,f=1
 word=repertories,f=1
 word=ruptures,f=1
 word=rapturously,f=1
 word=repatriating,f=1
 word=repatriates,f=1
 word=repatriated,f=1
 word=repatriations,f=1
 word=rapporteurs,f=1
 word=rapports,f=1
 word=raptors,f=1
 word=repeaters,f=1
 word=reputes,f=1
 word=rapidest,f=1
 word=repetitiveness,f=1
 word=repudiating,f=1
 word=repudiates,f=1
 word=riptides,f=1
 word=repudiated,f=1
 word=repudiations,f=1
 word=repetitiously,f=1
 word=repetitiousness,f=1
 word=repurchasing,f=1
 word=repurchases,f=1
 word=repurchased,f=1
 word=repayable,f=1
 word=repaying,f=1
 word=roarer,f=1
 word=rarebits,f=1
 word=rarefies,f=1
 word=rarefying,f=1
 word=rerecording,f=1
 word=rerecords,f=1
 word=rerecorded,f=1
 word=rearrangements,f=1
 word=rearranges,f=1
 word=rearranged,f=1
 word=rerunning,f=1
 word=rareness,f=1
 word=reruns,f=1
 word=reorienting,f=1
 word=reorients,f=1
 word=reoriented,f=1
 word=rares,f=1
 word=rearresting,f=1
 word=rearrests,f=1
 word=rearrested,f=1
 word=rared,f=1
 word=rereading,f=1
 word=rerouting,f=1
 word=rarities,f=1
 word=rereads,f=1
 word=reroutes,f=1
 word=rewrites,f=1
 word=rerouted,f=1
 word=racier,f=1
 word=rears,f=1
 word=res,f=1
 word=rhos,f=1
 word=roars,f=1
 word=roes,f=1
 word=rosier,f=1
 word=rues,f=1
 word=razorbacks,f=1
 word=resubmitting,f=1
 word=resubmits,f=1
 word=resubmitted,f=1
 word=rosebuds,f=1
 word=rosebushes,f=1
 word=receivables,f=1
 word=receivers,f=1
 word=reservoirs,f=1
 word=resurveys,f=1
 word=resurfacing,f=1
 word=resurfaces,f=1
 word=resurfaced,f=1
 word=reservists,f=1
 word=reservedly,f=1
 word=reservedness,f=1
 word=resurveying,f=1
 word=resurveyed,f=1
 word=racehorses,f=1
 word=riskier,f=1
 word=rascally,f=1
 word=riskily,f=1
 word=recyclables,f=1
 word=rascals,f=1
 word=recycles,f=1
 word=recirculating,f=1
 word=recirculates,f=1
 word=recirculated,f=1
 word=rescuing,f=1
 word=risking,f=1
 word=reassignments,f=1
 word=reassigning,f=1
 word=resigning,f=1
 word=resurgences,f=1
 word=resignedly,f=1
 word=resignations,f=1
 word=rescuers,f=1
 word=rescues,f=1
 word=racecourses,f=1
 word=reschedules,f=1
 word=rescheduled,f=1
 word=resections,f=1
 word=racily,f=1
 word=rosily,f=1
 word=resalable,f=1
 word=resealing,f=1
 word=reselling,f=1
 word=resoling,f=1
 word=resiliently,f=1
 word=resales,f=1
 word=reseals,f=1
 word=resells,f=1
 word=resoles,f=1
 word=resealed,f=1
 word=resoled,f=1
 word=resoluteness,f=1
 word=resultants,f=1
 word=reassembling,f=1
 word=resemblances,f=1
 word=reassembles,f=1
 word=resembles,f=1
 word=reassembled,f=1
 word=resuming,f=1
 word=resumptions,f=1
 word=rhizomes,f=1
 word=razing,f=1
 word=razzing,f=1
 word=reassigned,f=1
 word=reissuing,f=1
 word=reusing,f=1
 word=ricing,f=1
 word=rezoning,f=1
 word=rosining,f=1
 word=resonances,f=1
 word=resonantly,f=1
 word=raisins,f=1
 word=reasoners,f=1
 word=reassigns,f=1
 word=resigns,f=1
 word=resins,f=1
 word=rezones,f=1
 word=risings,f=1
 word=rosins,f=1
 word=recenter,f=1
 word=rezoned,f=1
 word=rosined,f=1
 word=resentfully,f=1
 word=resentfulness,f=1
 word=resentments,f=1
 word=rescinding,f=1
 word=resenting,f=1
 word=resonating,f=1
 word=recentness,f=1
 word=rescinds,f=1
 word=resents,f=1
 word=resonators,f=1
 word=resounds,f=1
 word=recentest,f=1
 word=rescinded,f=1
 word=resounded,f=1
 word=raspier,f=1
 word=raspberries,f=1
 word=respectfulness,f=1
 word=respecters,f=1
 word=resplendently,f=1
 word=resupplies,f=1
 word=resupplied,f=1
 word=resupplying,f=1
 word=recipients,f=1
 word=reciprocally,f=1
 word=reciprocals,f=1
 word=reciprocating,f=1
 word=reciprocates,f=1
 word=respiring,f=1
 word=respires,f=1
 word=respired,f=1
 word=respirators,f=1
 word=rasps,f=1
 word=rasped,f=1
 word=receptively,f=1
 word=receptiveness,f=1
 word=receptacles,f=1
 word=receipting,f=1
 word=receptors,f=1
 word=respites,f=1
 word=receipted,f=1
 word=resurrecting,f=1
 word=resurrects,f=1
 word=resurrections,f=1
 word=reassurances,f=1
 word=reassures,f=1
 word=rosaries,f=1
 word=raisers,f=1
 word=razes,f=1
 word=razors,f=1
 word=razzes,f=1
 word=reissues,f=1
 word=reuses,f=1
 word=ricers,f=1
 word=rices,f=1
 word=risers,f=1
 word=rouses,f=1
 word=ruses,f=1
 word=wrasses,f=1
 word=recessives,f=1
 word=reassessments,f=1
 word=reassessing,f=1
 word=recessing,f=1
 word=resizing,f=1
 word=resourcing,f=1
 word=reassesses,f=1
 word=resizes,f=1
 word=rhesuses,f=1
 word=reassessed,f=1
 word=resized,f=1
 word=resistances,f=1
 word=racists,f=1
 word=resisters,f=1
 word=resists,f=1
 word=resuscitating,f=1
 word=resuscitates,f=1
 word=resuscitated,f=1
 word=razed,f=1
 word=razzed,f=1
 word=reissued,f=1
 word=reused,f=1
 word=riced,f=1
 word=rustier,f=1
 word=reestablishing,f=1
 word=reestablishes,f=1
 word=reestablished,f=1
 word=wristbands,f=1
 word=roustabouts,f=1
 word=restfully,f=1
 word=restively,f=1
 word=restfulness,f=1
 word=restiveness,f=1
 word=recidivists,f=1
 word=restocking,f=1
 word=restocks,f=1
 word=rustics,f=1
 word=restocked,f=1
 word=resettling,f=1
 word=restyling,f=1
 word=rustlings,f=1
 word=recitals,f=1
 word=resettles,f=1
 word=restyles,f=1
 word=rustlers,f=1
 word=rustles,f=1
 word=wrestlers,f=1
 word=wrestles,f=1
 word=resettled,f=1
 word=restyled,f=1
 word=wrestled,f=1
 word=reasserting,f=1
 word=receding,f=1
 word=reciting,f=1
 word=reseeding,f=1
 word=resetting,f=1
 word=residing,f=1
 word=roosting,f=1
 word=rousting,f=1
 word=wresting,f=1
 word=roastings,f=1
 word=residences,f=1
 word=residencies,f=1
 word=rustproofing,f=1
 word=rustproofs,f=1
 word=rustproofed,f=1
 word=roisterer,f=1
 word=racetracks,f=1
 word=restrictiveness,f=1
 word=restructurings,f=1
 word=restructures,f=1
 word=restructured,f=1
 word=restrooms,f=1
 word=rostrums,f=1
 word=restrainer,f=1
 word=roistering,f=1
 word=restrains,f=1
 word=restraints,f=1
 word=restorers,f=1
 word=roistered,f=1
 word=restoratives,f=1
 word=restaurateurs,f=1
 word=restorations,f=1
 word=recedes,f=1
 word=reseeds,f=1
 word=resets,f=1
 word=residues,f=1
 word=risottos,f=1
 word=roasters,f=1
 word=roasts,f=1
 word=roisters,f=1
 word=roosters,f=1
 word=roosts,f=1
 word=rosettes,f=1
 word=rosters,f=1
 word=rousts,f=1
 word=russets,f=1
 word=rusts,f=1
 word=wrests,f=1
 word=reasserted,f=1
 word=receded,f=1
 word=reseeded,f=1
 word=resided,f=1
 word=roosted,f=1
 word=rousted,f=1
 word=wrested,f=1
 word=recitatives,f=1
 word=restatements,f=1
 word=restarting,f=1
 word=restating,f=1
 word=restarts,f=1
 word=restates,f=1
 word=rheostats,f=1
 word=restarted,f=1
 word=restated,f=1
 word=wristwatches,f=1
 word=recitations,f=1
 word=raceways,f=1
 word=rosewoods,f=1
 word=recessionals,f=1
 word=recessions,f=1
 word=researches,f=1
 word=rattier,f=1
 word=readier,f=1
 word=reedier,f=1
 word=righter,f=1
 word=rowdier,f=1
 word=ruddier,f=1
 word=rued,f=1
 word=ruttier,f=1
 word=rutabagas,f=1
 word=roadblocking,f=1
 word=roadblocked,f=1
 word=redoubling,f=1
 word=redoubles,f=1
 word=redoubled,f=1
 word=readabilities,f=1
 word=redoubts,f=1
 word=roadbeds,f=1
 word=rightfulness,f=1
 word=redevelopments,f=1
 word=redeveloping,f=1
 word=redevelops,f=1
 word=redeveloped,f=1
