dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=spacewomen,f=1
 word=spaciest,f=1
 word=spaciness,f=1
 word=spacinesses,f=1
 word=spaciousnesses,f=1
 word=spacy,f=1
 word=spadefuls,f=1
 word=spadeworks,f=1
 word=spadixes,f=1
 word=spaghettis,f=1
 word=spandexes,f=1
 word=sparenesses,f=1
 word=sparkier,f=1
 word=sparkiest,f=1
 word=sparrowhawks,f=1
 word=sparsenesses,f=1
 word=sparsities,f=1
 word=spatting,f=1
 word=spavined,f=1
 word=spavins,f=1
 word=spaza,f=1
 word=spazas,f=1
 word=spearfished,f=1
 word=spearfishes,f=1
 word=speargun,f=1
 word=spearmints,f=1
 word=specced,f=1
 word=speccing,f=1
 word=specialisms,f=1
 word=speciousness,f=1
 word=speciousnesses,f=1
 word=specking,f=1
 word=spectate,f=1
 word=spectated,f=1
 word=spectates,f=1
 word=spectating,f=1
 word=speechified,f=1
 word=speechifies,f=1
 word=speechify,f=1
 word=speechlessnesses,f=1
 word=speeded,f=1
 word=speedinesses,f=1
 word=speedings,f=1
 word=speedwells,f=1
 word=speleologies,f=1
 word=speleology,f=1
 word=spell-check,f=1
 word=spellbind,f=1
 word=spellcheck,f=1
 word=spellchecked,f=1
 word=spellchecker,f=1
 word=spellcheckers,f=1
 word=spellchecking,f=1
 word=spellchecks,f=1
 word=spelldown,f=1
 word=spelldowns,f=1
 word=spelunkings,f=1
 word=spewer,f=1
 word=spewers,f=1
 word=sphagnums,f=1
 word=sphinges,f=1
 word=spicily,f=1
 word=spicinesses,f=1
 word=spick-and-span,f=1
 word=spieled,f=1
 word=spieling,f=1
 word=spiffed,f=1
 word=spiffier,f=1
 word=spiffiest,f=1
 word=spiffing,f=1
 word=spik,f=1
 word=spikiest,f=1
 word=spikiness,f=1
 word=spikinesses,f=1
 word=spiks,f=1
 word=spin-off,f=1
 word=spinaches,f=1
 word=spinally,f=1
 word=spinals,f=1
 word=spindlier,f=1
 word=spindliest,f=1
 word=spine-chilling,f=1
 word=spinelessly,f=1
 word=spinelessness,f=1
 word=spinier,f=1
 word=spiniest,f=1
 word=spinnings,f=1
 word=spinsterhoods,f=1
 word=spinsterish,f=1
 word=spiraeas,f=1
 word=spireas,f=1
 word=spiritualisms,f=1
 word=spitefuller,f=1
 word=spitefullest,f=1
 word=spitefulnesses,f=1
 word=spittles,f=1
 word=spiv,f=1
 word=spivs,f=1
 word=splashier,f=1
 word=splashiest,f=1
 word=splashily,f=1
 word=splashiness,f=1
 word=splashinesses,f=1
 word=splayfeet,f=1
 word=splayfoot,f=1
 word=splayfooted,f=1
 word=splendider,f=1
 word=splendidest,f=1
 word=splendiferous,f=1
 word=spliff,f=1
 word=spliffs,f=1
 word=split-level,f=1
 word=split-second,f=1
 word=splodged,f=1
 word=splodges,f=1
 word=splodgier,f=1
 word=splodgiest,f=1
 word=splodging,f=1
 word=splodgy,f=1
 word=sploshed,f=1
 word=sploshes,f=1
 word=splotchier,f=1
 word=splotchiest,f=1
 word=splurges,f=1
 word=spoilages,f=1
 word=spoilsports,f=1
 word=spoliations,f=1
 word=spongebag,f=1
 word=spongebags,f=1
 word=spongecake,f=1
 word=spongecakes,f=1
 word=spongier,f=1
 word=sponginesses,f=1
 word=spontaneities,f=1
 word=spookinesses,f=1
 word=spoon-fed,f=1
 word=spoon-feed,f=1
 word=spoonsful,f=1
 word=spoored,f=1
 word=spooring,f=1
 word=spoors,f=1
 word=sportinesses,f=1
 word=sportsmanships,f=1
 word=sportster,f=1
 word=sportswears,f=1
 word=spot-check,f=1
 word=spotlessness,f=1
 word=spotlessnesses,f=1
 word=spotlit,f=1
 word=spottiest,f=1
 word=spottiness,f=1
 word=spottinesses,f=1
 word=spousals,f=1
 word=spray-painted,f=1
 word=spread-eagle,f=1
 word=spreadeagled,f=1
 word=sprier,f=1
 word=spriest,f=1
 word=sprightliest,f=1
 word=sprightlinesses,f=1
 word=spring-cleaning,f=1
 word=springily,f=1
 word=springinesses,f=1
 word=springtimes,f=1
 word=spritzed,f=1
 word=spritzes,f=1
 word=spritzing,f=1
 word=sprog,f=1
 word=sprogs,f=1
 word=sprucely,f=1
 word=spruceness,f=1
 word=sprucenesses,f=1
 word=sprucer,f=1
 word=sprucest,f=1
 word=spryer,f=1
 word=spryest,f=1
 word=spryly,f=1
 word=sprynesses,f=1
 word=spumed,f=1
 word=spumes,f=1
 word=spumier,f=1
 word=spumiest,f=1
 word=spuming,f=1
 word=spumone,f=1
 word=spumones,f=1
 word=spumonis,f=1
 word=spumy,f=1
 word=spunkier,f=1
 word=spunkiest,f=1
 word=spuriousnesses,f=1
 word=sputa,f=1
 word=spyholes,f=1
 word=spymaster,f=1
 word=spymasters,f=1
 word=spywares,f=1
 word=squabbler,f=1
 word=squabblers,f=1
 word=squaddie,f=1
 word=squaddies,f=1
 word=squalider,f=1
 word=squalidest,f=1
 word=squalidly,f=1
 word=squalidness,f=1
 word=squalidnesses,f=1
 word=squalled,f=1
 word=squallier,f=1
 word=squalliest,f=1
 word=squalors,f=1
 word=square-dance,f=1
 word=square-rigged,f=1
 word=squarenesses,f=1
 word=squashier,f=1
 word=squashiest,f=1
 word=squatnesses,f=1
 word=squattest,f=1
 word=squawker,f=1
 word=squawkers,f=1
 word=squeakiest,f=1
 word=squeakily,f=1
 word=squeakiness,f=1
 word=squeakinesses,f=1
 word=squeamishly,f=1
 word=squeamishnesses,f=1
 word=squeegeeing,f=1
 word=squeezeboxes,f=1
 word=squelchier,f=1
 word=squelchiest,f=1
 word=squidgy,f=1
 word=squiffy,f=1
 word=squiggled,f=1
 word=squigglier,f=1
 word=squiggliest,f=1
 word=squintest,f=1
 word=squiring,f=1
 word=squirmier,f=1
 word=squirmiest,f=1
 word=squirrelling,f=1
 word=squishier,f=1
 word=squishiest,f=1
 word=sriracha,f=1
 word=srirachas,f=1
 word=stableboy,f=1
 word=stableboys,f=1
 word=stablemen,f=1
 word=staccati,f=1
 word=staffings,f=1
 word=stagecrafts,f=1
 word=stagflations,f=1
 word=stagier,f=1
 word=stagiest,f=1
 word=stagnancies,f=1
 word=stagnantly,f=1
 word=stagnations,f=1
 word=staider,f=1
 word=staidest,f=1
 word=staidnesses,f=1
 word=stainlesses,f=1
 word=stairlift,f=1
 word=stairlifts,f=1
 word=stalenesses,f=1
 word=staler,f=1
 word=stales,f=1
 word=stalest,f=1
 word=stallholder,f=1
 word=staminas,f=1
 word=stammeringly,f=1
 word=stancher,f=1
 word=stanches,f=1
 word=stanchest,f=1
 word=stanchly,f=1
 word=stanchness,f=1
 word=stand-alone,f=1
 word=stand-in,f=1
 word=stand-up,f=1
 word=standard-bearer,f=1
 word=standups,f=1
 word=staphs,f=1
 word=star-studded,f=1
 word=starboards,f=1
 word=starbursts,f=1
 word=starchiest,f=1
 word=starchily,f=1
 word=starchinesses,f=1
 word=stardoms,f=1
 word=stardusts,f=1
 word=starers,f=1
 word=starfruit,f=1
 word=starfruits,f=1
 word=stargaze,f=1
 word=stargazed,f=1
 word=stargazes,f=1
 word=stark-naked,f=1
 word=starkers,f=1
 word=starknesses,f=1
 word=starrier,f=1
 word=starriest,f=1
 word=starry-eyed,f=1
 word=startpage,f=1
 word=starvelings,f=1
 word=state-of-the-art,f=1
 word=statecrafts,f=1
 word=statelessnesses,f=1
 word=statelet,f=1
 word=statelets,f=1
 word=statelier,f=1
 word=statelinesses,f=1
 word=statemented,f=1
 word=statementing,f=1
 word=statesmanships,f=1
 word=statin,f=1
 word=statins,f=1
 word=staunchnesses,f=1
 word=stay-at-home,f=1
 word=staycation,f=1
 word=staycations,f=1
 word=steadfastnesses,f=1
 word=steadinesses,f=1
 word=stealthiest,f=1
 word=stealthinesses,f=1
 word=stealths,f=1
 word=steamfitting,f=1
 word=steamfittings,f=1
 word=steamiest,f=1
 word=steaminess,f=1
 word=steaminesses,f=1
 word=steamrollering,f=1
 word=steamrolls,f=1
 word=steelier,f=1
 word=steeliest,f=1
 word=steeliness,f=1
 word=steelinesses,f=1
 word=steepnesses,f=1
 word=steerages,f=1
 word=steerings,f=1
 word=stegosauri,f=1
 word=stegosauruses,f=1
 word=stemwares,f=1
 word=stenographies,f=1
 word=step-by-step,f=1
 word=step-down,f=1
 word=step-up,f=1
 word=stepdad,f=1
 word=stepdads,f=1
 word=stepmom,f=1
 word=stepmoms,f=1
 word=stepmum,f=1
 word=stepmums,f=1
 word=stepped-up,f=1
 word=stepping-stone,f=1
 word=steppingstones,f=1
 word=steriliser,f=1
 word=sterilisers,f=1
 word=sterilities,f=1
 word=sterna,f=1
 word=sternnesses,f=1
 word=stertorous,f=1
 word=stetted,f=1
 word=stetting,f=1
 word=stick-in-the-mud,f=1
 word=stickball,f=1
 word=stickily,f=1
 word=stickinesses,f=1
 word=stickups,f=1
 word=stiff-arm,f=1
 word=stiff-necked,f=1
 word=stiffenings,f=1
 word=stiffnesses,f=1
 word=stigmatizations,f=1
 word=stilettoes,f=1
 word=stillest,f=1
 word=stiltedly,f=1
 word=stinginesses,f=1
 word=stinkier,f=1
 word=stinkiest,f=1
 word=stipendiaries,f=1
 word=stipplings,f=1
 word=stir-crazy,f=1
 word=stir-fried,f=1
 word=stir-fries,f=1
 word=stir-fry,f=1
 word=stir-frying,f=1
 word=stitcheries,f=1
 word=stock-in-trade,f=1
 word=stock-still,f=1
 word=stockading,f=1
 word=stockbrokings,f=1
 word=stockiness,f=1
 word=stockinesses,f=1
 word=stockinet,f=1
 word=stockinets,f=1
 word=stockinettes,f=1
 word=stockpot,f=1
 word=stocktakings,f=1
 word=stodge,f=1
 word=stodgiest,f=1
 word=stodginesses,f=1
 word=stoep,f=1
 word=stoeps,f=1
 word=stogy,f=1
 word=stoicisms,f=1
 word=stolider,f=1
 word=stolidest,f=1
 word=stolidities,f=1
 word=stolidness,f=1
 word=stolidnesses,f=1
 word=stomaching,f=1
 word=stone-blind,f=1
 word=stone-cold,f=1
 word=stone-deaf,f=1
 word=stoneworks,f=1
 word=stoney,f=1
 word=stoniest,f=1
 word=stonily,f=1
 word=stoninesses,f=1
 word=stonker,f=1
 word=stonkered,f=1
 word=stonkers,f=1
 word=stonking,f=1
 word=stony-faced,f=1
 word=stopple,f=1
 word=stoppled,f=1
 word=stopples,f=1
 word=stoppling,f=1
 word=store-bought,f=1
 word=storecard,f=1
 word=storecards,f=1
 word=stormcloud,f=1
 word=stormclouds,f=1
 word=storminesses,f=1
 word=storytellings,f=1
 word=stout-hearted,f=1
 word=stoutnesses,f=1
 word=stovetop,f=1
 word=stovetops,f=1
 word=stowages,f=1
 word=straddler,f=1
 word=straddlers,f=1
 word=stragglier,f=1
 word=straggliest,f=1
 word=straight-arm,f=1
 word=straight-faced,f=1
 word=straightforwardnesses,f=1
 word=straightforwards,f=1
 word=straightjacketed,f=1
 word=straightjacketing,f=1
 word=straightjackets,f=1
 word=straightly,f=1
 word=straightnesses,f=1
 word=strait-laced,f=1
 word=straiten,f=1
 word=straitening,f=1
 word=straitens,f=1
 word=straitjacketing,f=1
 word=strangulates,f=1
 word=straplesses,f=1
 word=strappings,f=1
 word=strappy,f=1
 word=strati,f=1
 word=straw-colored,f=1
 word=streakier,f=1
 word=streakiest,f=1
 word=street-smart,f=1
 word=streetlamp,f=1
 word=streetlamps,f=1
 word=strenuousnesses,f=1
 word=streps,f=1
 word=streptomycins,f=1
 word=stressed out,f=1
 word=stressed-out,f=1
 word=stretchering,f=1
 word=stretchiest,f=1
 word=stretchmarks,f=1
 word=strewth,f=1
 word=strictnesses,f=1
 word=stridden,f=1
 word=stridencies,f=1
 word=strifes,f=1
 word=strikebound,f=1
 word=stringier,f=1
 word=stringiest,f=1
 word=stringiness,f=1
 word=stringinesses,f=1
 word=strip-mine,f=1
 word=strip-mining,f=1
 word=strip-search,f=1
 word=stripey,f=1
 word=stripier,f=1
 word=stripiest,f=1
 word=striplings,f=1
 word=stript,f=1
 word=stripteasers,f=1
 word=stripteasing,f=1
 word=stroboscopes,f=1
 word=strong-arm,f=1
 word=strong-minded,f=1
 word=strong-willed,f=1
 word=strontiums,f=1
 word=stroppier,f=1
 word=stroppiest,f=1
 word=stroppily,f=1
 word=stroppiness,f=1
 word=strung-out,f=1
 word=strychnines,f=1
 word=stubbiest,f=1
 word=stubblier,f=1
 word=stubbliest,f=1
 word=stubborner,f=1
 word=stubbornest,f=1
 word=stubbornnesses,f=1
 word=stuck-up,f=1
 word=studdings,f=1
 word=studiedly,f=1
 word=studiousnesses,f=1
 word=stuffed-up,f=1
 word=stuffiest,f=1
 word=stuffinesses,f=1
 word=stultifications,f=1
 word=stultifies,f=1
 word=stultifyingly,f=1
 word=stumbler,f=1
 word=stumpier,f=1
 word=stumpiest,f=1
 word=stuntwoman,f=1
 word=stuntwomen,f=1
 word=stupefactions,f=1
 word=stupefies,f=1
 word=sturdinesses,f=1
 word=stye,f=1
 word=styes,f=1
 word=stylises,f=1
 word=stylishnesses,f=1
 word=stylising,f=1
 word=stymy,f=1
 word=stymying,f=1
 word=styptics,f=1
 word=suasions,f=1
 word=suavenesses,f=1
 word=suaver,f=1
 word=suavest,f=1
 word=suavities,f=1
 word=subaqua,f=1
 word=subbasements,f=1
 word=subconsciousnesses,f=1
 word=subdomain,f=1
 word=subedit,f=1
 word=subedited,f=1
 word=subediting,f=1
 word=subedits,f=1
 word=subjections,f=1
 word=subjoin,f=1
 word=subjoins,f=1
 word=sublieutenants,f=1
 word=sublimations,f=1
 word=sublimer,f=1
 word=sublimities,f=1
 word=submergences,f=1
 word=submerses,f=1
 word=submissivenesses,f=1
 word=subornations,f=1
 word=subpar,f=1
 word=subpena,f=1
 word=subpenaed,f=1
 word=subpenaing,f=1
 word=subpenas,f=1
 word=subprofessional,f=1
 word=subprofessionals,f=1
 word=subs,f=1
 word=subserviences,f=1
 word=subsidences,f=1
 word=subsidiser,f=1
 word=subsidisers,f=1
 word=subsidizations,f=1
 word=subsidizer,f=1
 word=subsidizers,f=1
 word=subsistences,f=1
 word=substantiations,f=1
 word=substratums,f=1
 word=subsurfaces,f=1
 word=subteen,f=1
 word=subteens,f=1
 word=subtenancies,f=1
 word=subtenancy,f=1
 word=subtotaled,f=1
 word=subtotaling,f=1
 word=subtotalled,f=1
 word=subtotalling,f=1
 word=subtrahends,f=1
 word=subversivenesses,f=1
 word=succincter,f=1
 word=succinctest,f=1
 word=succinctnesses,f=1
 word=succotashes,f=1
 word=succulences,f=1
 word=succulencies,f=1
 word=succulency,f=1
 word=such-and-such,f=1
 word=sucky,f=1
 word=sucroses,f=1
 word=suctions,f=1
 word=suddennesses,f=1
 word=sudsier,f=1
 word=sudsiest,f=1
 word=suedes,f=1
 word=suets,f=1
 word=suety,f=1
 word=sufferances,f=1
 word=sufficiencies,f=1
 word=suffixations,f=1
 word=suffocations,f=1
 word=sugarcoats,f=1
 word=sugarier,f=1
 word=sugariest,f=1
 word=sugarplum,f=1
 word=sugarplums,f=1
 word=suggestibilities,f=1
 word=suggestivenesses,f=1
 word=suitabilities,f=1
 word=suitablenesses,f=1
 word=suitings,f=1
 word=sukiyakis,f=1
 word=sulfas,f=1
 word=sulfuring,f=1
 word=sulkier,f=1
 word=sulkiest,f=1
 word=sulkinesses,f=1
 word=sullener,f=1
 word=sullenest,f=1
 word=sullennesses,f=1
 word=sulpha,f=1
 word=sulphured,f=1
 word=sulphuring,f=1
 word=sultriest,f=1
 word=sultrily,f=1
 word=sultrinesses,f=1
 word=sumach,f=1
 word=sumachs,f=1
 word=summat,f=1
 word=summertimes,f=1
 word=summitries,f=1
 word=summitry,f=1
 word=summonsing,f=1
 word=sumptuousnesses,f=1
 word=sun-drenched,f=1
 word=sun-dried,f=1
 word=sunbathings,f=1
 word=sunbaths,f=1
 word=sunbed,f=1
 word=sunbelts,f=1
 word=sunblocks,f=1
 word=sunbonnet,f=1
 word=sunbonnets,f=1
 word=sunburning,f=1
 word=suncreams,f=1
 word=sundeck,f=1
 word=sundecks,f=1
 word=sunders,f=1
 word=sundowns,f=1
 word=sundrenched,f=1
 word=sunlamps,f=1
 word=sunlights,f=1
 word=sunlounger,f=1
 word=sunloungers,f=1
 word=sunnies,f=1
 word=sunninesses,f=1
 word=sunny-side,f=1
 word=sunshines,f=1
 word=sunstrokes,f=1
 word=suntrap,f=1
 word=suntraps,f=1
 word=sunups,f=1
 word=superabundances,f=1
 word=superannuate,f=1
 word=superannuates,f=1
 word=superannuations,f=1
 word=superber,f=1
 word=superbest,f=1
 word=superbug,f=1
 word=superbugs,f=1
 word=supercargoes,f=1
 word=supercargos,f=1
 word=superciliousnesses,f=1
 word=supercities,f=1
 word=superconductivities,f=1
 word=superegos,f=1
 word=supererogations,f=1
 word=superfluousness,f=1
 word=superfluousnesses,f=1
 word=superfood,f=1
 word=superfoods,f=1
 word=superglue,f=1
 word=supergrass,f=1
 word=supergrasses,f=1
 word=superintendences,f=1
 word=supermom,f=1
 word=supermoms,f=1
 word=supersaturates,f=1
 word=supersaturating,f=1
 word=supersaturations,f=1
 word=superscribe,f=1
 word=superscribes,f=1
 word=superscribing,f=1
 word=supersize,f=1
 word=supersized,f=1
 word=supersizes,f=1
 word=supersizing,f=1
 word=supervention,f=1
 word=superventions,f=1
 word=supinely,f=1
 word=supplementations,f=1
 word=supplenesses,f=1
 word=supplest,f=1
 word=supply-side,f=1
 word=suppurations,f=1
 word=supremacies,f=1
 word=surceased,f=1
 word=surceases,f=1
 word=surceasing,f=1
 word=surcingles,f=1
 word=surenesses,f=1
 word=surface-to-air,f=1
 word=surfboarded,f=1
 word=surfeiting,f=1
 word=surfeits,f=1
 word=surfings,f=1
 word=surlier,f=1
 word=surliest,f=1
 word=surlinesses,f=1
 word=surplused,f=1
 word=surplusing,f=1
 word=surplussing,f=1
 word=surrealisms,f=1
 word=surreptitiousness,f=1
 word=surreptitiousnesses,f=1
 word=surrogacies,f=1
 word=surtaxed,f=1
 word=surtaxing,f=1
 word=surtitle,f=1
 word=surtitles,f=1
 word=surveyings,f=1
 word=sushis,f=1
 word=suspenses,f=1
 word=sustenances,f=1
 word=svelter,f=1
 word=sveltest,f=1
 word=swaddles,f=1
 word=swagging,f=1
 word=swallow-tailed,f=1
 word=swampiest,f=1
 word=swan's-down,f=1
 word=swanked,f=1
 word=swanker,f=1
 word=swankest,f=1
 word=swankier,f=1
 word=swankily,f=1
 word=swankiness,f=1
 word=swankinesses,f=1
 word=swanking,f=1
 word=swanks,f=1
 word=swanned,f=1
 word=swansdown,f=1
 word=swansdowns,f=1
 word=swansongs,f=1
 word=swarthiest,f=1
 word=swashbucklings,f=1
 word=swatters,f=1
 word=swaybacks,f=1
 word=sweatier,f=1
 word=sweatsuit,f=1
 word=sweatsuits,f=1
 word=sweet-talk,f=1
 word=sweetbriar,f=1
 word=sweetbriars,f=1
 word=sweetbrier,f=1
 word=sweetbriers,f=1
 word=sweetcorn,f=1
 word=sweetenings,f=1
 word=sweetnesses,f=1
 word=sweetpea,f=1
 word=sweetpeas,f=1
 word=sweety,f=1
 word=sweller,f=1
 word=swellest,f=1
 word=swellhead,f=1
 word=swellheaded,f=1
 word=swellheads,f=1
 word=swelters,f=1
 word=swiftnesses,f=1
 word=swigged,f=1
 word=swilled,f=1
 word=swills,f=1
 word=swimmings,f=1
 word=swines,f=1
 word=swipecard,f=1
 word=swipecards,f=1
 word=swirlier,f=1
 word=swirliest,f=1
 word=swishest,f=1
 word=switch-hit,f=1
 word=switch-hitter,f=1
 word=switcheroos,f=1
 word=swiz,f=1
 word=swob,f=1
 word=swobbed,f=1
 word=swobbing,f=1
 word=swobs,f=1
 word=swooshed,f=1
 word=swopped,f=1
 word=swopping,f=1
 word=swops,f=1
 word=swordplays,f=1
 word=swordsmanships,f=1
 word=swotted,f=1
 word=swotting,f=1
 word=sycophancies,f=1
 word=syllabicate,f=1
 word=syllabicates,f=1
 word=syllabicating,f=1
 word=syllabication,f=1
 word=syllabications,f=1
 word=syllabifications,f=1
 word=syllabifying,f=1
 word=syllabubs,f=1
 word=sylphic,f=1
 word=sylphlike,f=1
 word=synagog,f=1
 word=synagogs,f=1
 word=synchronisations,f=1
 word=syncopates,f=1
 word=synergisms,f=1
 word=synth,f=1
 word=synthase,f=1
 word=synths,f=1
 word=syphilises,f=1
 word=syringed,f=1
 word=sysadmin,f=1
 word=systematizations,f=1
 word=systolict,f=1
 word=tabard,f=1
 word=tabards,f=1
 word=tabbouleh,f=1
 word=tabboulehs,f=1
 word=table-hop,f=1
 word=table-hopper,f=1
 word=tablespoonsful,f=1
 word=tabued,f=1
 word=tabuing,f=1
 word=tabus,f=1
 word=tachograph,f=1
 word=tachographs,f=1
 word=tachycardias,f=1
 word=tacitness,f=1
 word=tacitnesses,f=1
 word=taciturnities,f=1
 word=taciturnly,f=1
 word=tackers,f=1
 word=tackie,f=1
 word=tackies,f=1
 word=tackinesses,f=1
 word=tactfulnesses,f=1
 word=tactilities,f=1
 word=tactlessnesses,f=1
 word=tacts,f=1
 word=taffrails,f=1
 word=taigas,f=1
 word=tailboards,f=1
 word=tailgaters,f=1
 word=tailor-made,f=1
 word=tailspins,f=1
 word=take-no-prisoners,f=1
 word=takin,f=1
 word=takkie,f=1
 word=takkies,f=1
 word=talcs,f=1
 word=talcums,f=1
 word=talebearers,f=1
 word=talkatively,f=1
 word=talkativenesses,f=1
 word=talkbacks,f=1
 word=talkier,f=1
 word=talkiest,f=1
 word=talking-to,f=1
 word=tallier,f=1
 word=talliers,f=1
 word=tallnesses,f=1
 word=tallows,f=1
 word=tallowy,f=1
 word=tallyhoed,f=1
 word=tallyhoing,f=1
 word=tallyhos,f=1
 word=taluses,f=1
 word=tam-o'-shanter,f=1
 word=tamenesses,f=1
 word=tamoxifen,f=1
 word=tamperer,f=1
 word=tamperers,f=1
 word=tamperproof,f=1
 word=tanbarks,f=1
 word=tandooris,f=1
 word=tangibilities,f=1
 word=tangibleness,f=1
 word=tangiblenesses,f=1
 word=tangiest,f=1
 word=tangoed,f=1
 word=tangoing,f=1
 word=tankfuls,f=1
 word=tannest,f=1
 word=tannings,f=1
 word=tansies,f=1
 word=tantalisation,f=1
 word=tantalised,f=1
 word=tantaliser,f=1
 word=tantalisers,f=1
 word=tantalises,f=1
 word=tantalization,f=1
 word=tantalizations,f=1
 word=tantalizers,f=1
 word=tantalizes,f=1
 word=tantalums,f=1
 word=tap-dance,f=1
 word=tap-dancer,f=1
 word=tapdance,f=1
 word=tapdanced,f=1
 word=tapdances,f=1
 word=tapdancing,f=1
 word=tape-record,f=1
 word=tapeline,f=1
 word=tapelines,f=1
 word=tapiocas,f=1
 word=taramasalata,f=1
 word=tarantulae,f=1
 word=tarball,f=1
 word=tardier,f=1
 word=tardiest,f=1
 word=tardinesses,f=1
 word=tared,f=1
 word=targetted,f=1
 word=targetting,f=1
 word=tarmacadam,f=1
 word=tarmacked,f=1
 word=tarragons,f=1
 word=tarrier,f=1
 word=tarriest,f=1
 word=tarsals,f=1
 word=tartest,f=1
 word=tartier,f=1
 word=tartiest,f=1
 word=tarting,f=1
 word=tartnesses,f=1
 word=tarty,f=1
 word=tasered,f=1
 word=tasering,f=1
 word=taskbars,f=1
 word=tasker,f=1
 word=taskforces,f=1
 word=taskmistress,f=1
 word=taskmistresses,f=1
 word=tasseling,f=1
 word=tasselling,f=1
 word=tastebud,f=1
 word=tastebuds,f=1
 word=tastefulnesses,f=1
 word=tastelessnesses,f=1
 word=tastily,f=1
 word=tastinesses,f=1
 word=tatamis,f=1
 word=tatterdemalion,f=1
 word=tatterdemalions,f=1
 word=tattering,f=1
 word=tattie,f=1
 word=tattier,f=1
 word=tatties,f=1
 word=tattiest,f=1
 word=tattings,f=1
 word=tattletales,f=1
 word=taunters,f=1
 word=taupes,f=1
 word=tauten,f=1
 word=tautened,f=1
 word=tautening,f=1
 word=tautens,f=1
 word=tauter,f=1
 word=tautest,f=1
 word=tautnesses,f=1
 word=tawdrier,f=1
 word=tawdriest,f=1
 word=tawdrily,f=1
 word=tawdrinesses,f=1
 word=tawnier,f=1
 word=tawnies,f=1
 word=tawniest,f=1
 word=tax-deductible,f=1
 word=tax-deferred,f=1
 word=tax-exempt,f=1
 word=tax-free,f=1
 word=tax-sheltered,f=1
 word=taxidermies,f=1
 word=taxying,f=1
 word=teach-in,f=1
 word=teacupful,f=1
 word=teacupfuls,f=1
 word=teaks,f=1
 word=tealight,f=1
 word=tealights,f=1
 word=teamworks,f=1
 word=tearaways,f=1
 word=teargases,f=1
 word=teargasses,f=1
 word=tearier,f=1
 word=teariest,f=1
 word=teaspoonsful,f=1
 word=teatimes,f=1
 word=teazel,f=1
 word=teazels,f=1
 word=teazles,f=1
 word=technetiums,f=1
 word=technicolour,f=1
 word=technobabble,f=1
 word=technocracies,f=1
 word=technophile,f=1
 word=technophobe,f=1
 word=technophobes,f=1
 word=technos,f=1
 word=tediousnesses,f=1
 word=tediums,f=1
 word=teds,f=1
 word=teenier,f=1
 word=teeniest,f=1
 word=teensier,f=1
 word=teensiest,f=1
 word=teensy-weensy,f=1
 word=teeny-weeny,f=1
 word=teeter-totter,f=1
 word=teethe,f=1
 word=teethes,f=1
 word=teethings,f=1
 word=teetotalisms,f=1
 word=telecommute,f=1
 word=telecommuted,f=1
 word=telecommuter,f=1
 word=telecommutings,f=1
 word=teleconferenced,f=1
 word=teleconferencings,f=1
 word=telecottage,f=1
 word=telecottages,f=1
 word=telegraphies,f=1
 word=telekineses,f=1
 word=telemarketings,f=1
 word=telemetries,f=1
 word=telepathies,f=1
 word=telephoner,f=1
 word=telephoners,f=1
 word=telephonies,f=1
 word=telephotographies,f=1
 word=teleprocessings,f=1
 word=telesales,f=1
 word=teletexts,f=1
 word=televangelisms,f=1
 word=teleworker,f=1
 word=teleworkers,f=1
 word=telexing,f=1
 word=tellies,f=1
 word=telltales,f=1
 word=telluriums,f=1
 word=temerities,f=1
 word=temperances,f=1
 word=temperateness,f=1
 word=temperatenesses,f=1
 word=tempestuously,f=1
 word=tempestuousnesses,f=1
 word=temporariness,f=1
 word=temporarinesses,f=1
 word=temporiser,f=1
 word=temporisers,f=1
 word=temporises,f=1
 word=temporizer,f=1
 word=temporizers,f=1
 word=temporizes,f=1
 word=tempuras,f=1
 word=ten-speed,f=1
 word=tenabilities,f=1
 word=tenably,f=1
 word=tenaciousnesses,f=1
 word=tenacities,f=1
 word=tenanting,f=1
 word=tenantries,f=1
 word=tendentiousness,f=1
 word=tendentiousnesses,f=1
 word=tender-hearted,f=1
 word=tender-heartedly,f=1
 word=tender-heartedness,f=1
 word=tenderfeet,f=1
 word=tenderfoots,f=1
 word=tenderheartedly,f=1
 word=tenderheartedness,f=1
 word=tenderheartednesses,f=1
 word=tenderised,f=1
 word=tenderiser,f=1
 word=tenderisers,f=1
 word=tenderises,f=1
 word=tenderising,f=1
 word=tendernesses,f=1
 word=tendinitises,f=1
 word=tendonitises,f=1
 word=tenners,f=1
 word=tennises,f=1
 word=tenoning,f=1
 word=tensenesses,f=1
 word=tensioners,f=1
 word=tensities,f=1
 word=tensity,f=1
 word=tentativenesses,f=1
 word=tenthly,f=1
 word=tenuities,f=1
 word=tenuousnesses,f=1
 word=tenuring,f=1
 word=tepider,f=1
 word=tepidest,f=1
 word=tepidities,f=1
 word=tepidity,f=1
 word=tepidness,f=1
 word=tepidnesses,f=1
 word=terahertz,f=1
 word=terbiums,f=1
 word=tercentenaries,f=1
 word=tercentennials,f=1
 word=termagants,f=1
 word=ternaries,f=1
 word=terracottas,f=1
 word=terrazzos,f=1
 word=terriblenesses,f=1
 word=terries,f=1
 word=terrorisms,f=1
 word=terrycloth,f=1
 word=terrycloths,f=1
 word=tersenesses,f=1
 word=tersest,f=1
 word=test-drive,f=1
 word=test-fly,f=1
