dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=fagoting,f=1
 word=fail-safe,f=1
 word=fair-haired,f=1
 word=fair-minded,f=1
 word=fair-weather,f=1
 word=faithlessly,f=1
 word=falling-out,f=1
 word=fallings-out,f=1
 word=fancy-free,f=1
 word=far-fetched,f=1
 word=far-flung,f=1
 word=far-off,f=1
 word=far-out,f=1
 word=far-reaching,f=1
 word=farmers',f=1
 word=fast-food,f=1
 word=fast-forward,f=1
 word=fast-talk,f=1
 word=fat-free,f=1
 word=fatheaded,f=1
 word=father-in-law,f=1
 word=fathers-in-law,f=1
 word=fecklessly,f=1
 word=feeble-minded,f=1
 word=feeble-mindedness,f=1
 word=felt-tip,f=1
 word=fender-bender,f=1
 word=fiber-optic,f=1
 word=field-test,f=1
 word=fifty-fifty,f=1
 word=fill-in,f=1
 word=fin-de-siecle,f=1
 word=fine-tune,f=1
 word=finger-paint,f=1
 word=first-aid,f=1
 word=first-class,f=1
 word=first-degree,f=1
 word=first-generation,f=1
 word=first-rate,f=1
 word=first-string,f=1
 word=first-stringer,f=1
 word=first-time,f=1
 word=five-and-dime,f=1
 word=five-and-ten,f=1
 word=flaccidly,f=1
 word=flannelet,f=1
 word=flat-chested,f=1
 word=flat-out,f=1
 word=flauntingly,f=1
 word=flea-bitten,f=1
 word=fleetly,f=1
 word=fleur-de-lis,f=1
 word=fleurs-de-lis,f=1
 word=flip-flop,f=1
 word=floor-length,f=1
 word=flukey,f=1
 word=flunkey,f=1
 word=fly-by-night,f=1
 word=fly-fishing,f=1
 word=fo'c's'le,f=1
 word=follow-the-leader,f=1
 word=follow-through,f=1
 word=foot-candle,f=1
 word=foot-dragging,f=1
 word=foot-pound,f=1
 word=force-fed,f=1
 word=force-feed,f=1
 word=fore-and-aft,f=1
 word=forget-me-not,f=1
 word=formlessly,f=1
 word=fortune-teller,f=1
 word=fortune-telling,f=1
 word=forty-five,f=1
 word=forty-niner,f=1
 word=forward-looking,f=1
 word=foul-up,f=1
 word=four-flush,f=1
 word=four-flusher,f=1
 word=four-footed,f=1
 word=four-in-hand,f=1
 word=four-leaf,f=1
 word=four-legged,f=1
 word=four-letter,f=1
 word=four-o'clock,f=1
 word=four-wheel,f=1
 word=fourth-class,f=1
 word=fragrantly,f=1
 word=frailly,f=1
 word=frame-up,f=1
 word=free-for-all,f=1
 word=free-form,f=1
 word=free-lance,f=1
 word=free-living,f=1
 word=free-range,f=1
 word=freebee,f=1
 word=freeze-dried,f=1
 word=freeze-dry,f=1
 word=frequent-flier,f=1
 word=front-runner,f=1
 word=fu,f=1
 word=fuddy-duddy,f=1
 word=fulcra,f=1
 word=full-blooded,f=1
 word=full-blown,f=1
 word=full-bodied,f=1
 word=full-fledged,f=1
 word=full-grown,f=1
 word=full-length,f=1
 word=full-size,f=1
 word=full-timer,f=1
 word=fumblingly,f=1
 word=fund-raising,f=1
 word=funereally,f=1
 word=garden-variety,f=1
 word=garote,f=1
 word=garrulously,f=1
 word=gas-guzzler,f=1
 word=gate-crasher,f=1
 word=gauchely,f=1
 word=gayly,f=1
 word=geegaw,f=1
 word=get-together,f=1
 word=get-up,f=1
 word=get-up-and-go,f=1
 word=gift-wrap,f=1
 word=gilt-edged,f=1
 word=gismo,f=1
 word=give-and-take,f=1
 word=glad-hand,f=1
 word=glad-hander,f=1
 word=glassed-in,f=1
 word=glassy-eyed,f=1
 word=globe-trotter,f=1
 word=globe-trotting,f=1
 word=glutinously,f=1
 word=go-ahead,f=1
 word=go-between,f=1
 word=go-cart,f=1
 word=go-getter,f=1
 word=go-getting,f=1
 word=go-go,f=1
 word=gobbledegook,f=1
 word=god-awful,f=1
 word=goggle-eyed,f=1
 word=going-over,f=1
 word=goings-on,f=1
 word=gold-filled,f=1
 word=gold-plated,f=1
 word=good-by,f=1
 word=good-bye,f=1
 word=good-for-nothing,f=1
 word=good-hearted,f=1
 word=good-heartedly,f=1
 word=good-heartedness,f=1
 word=good-humored,f=1
 word=good-humoredly,f=1
 word=good-natured,f=1
 word=good-naturedly,f=1
 word=good-sized,f=1
 word=good-tempered,f=1
 word=goody-goody,f=1
 word=goody-two-shoes,f=1
 word=goof-off,f=1
 word=goose-step,f=1
 word=grannie,f=1
 word=grass-roots,f=1
 word=gravamina,f=1
 word=great-aunt,f=1
 word=great-grandchild,f=1
 word=great-grandchildren,f=1
 word=great-granddaughter,f=1
 word=great-grandfather,f=1
 word=great-grandmother,f=1
 word=great-grandparent,f=1
 word=great-grandson,f=1
 word=great-uncle,f=1
 word=green-eyed,f=1
 word=gris-gris,f=1
 word=groveller,f=1
 word=guilt-ridden,f=1
 word=gun-shy,f=1
 word=gung-ho,f=1
 word=gutta-percha,f=1
 word=gyroscopeh,f=1
 word=ha-ha,f=1
 word=habit-forming,f=1
 word=haggardly,f=1
 word=hair-raising,f=1
 word=hair-trigger,f=1
 word=half-and-half,f=1
 word=half-asleep,f=1
 word=half-assed,f=1
 word=half-baked,f=1
 word=half-breed,f=1
 word=half-caste,f=1
 word=half-cocked,f=1
 word=half-dollar,f=1
 word=half-lives,f=1
 word=half-mast,f=1
 word=half-price,f=1
 word=half-sister,f=1
 word=half-staff,f=1
 word=half-track,f=1
 word=half-truth,f=1
 word=half-wit,f=1
 word=half-witted,f=1
 word=ham-fisted,f=1
 word=ham-handed,f=1
 word=hand-me-down,f=1
 word=hand-to-hand,f=1
 word=hand-to-mouth,f=1
 word=hands-off,f=1
 word=hands-on,f=1
 word=hang-up,f=1
 word=hanger-on,f=1
 word=hangers-on,f=1
 word=hanky-panky,f=1
 word=happy-go-lucky,f=1
 word=hara-kiri,f=1
 word=hard-and-fast,f=1
 word=hard-bitten,f=1
 word=hard-boiled,f=1
 word=hard-core,f=1
 word=hard-hitting,f=1
 word=hard-line,f=1
 word=hard-liner,f=1
 word=hard-nosed,f=1
 word=hard-on,f=1
 word=hard-pressed,f=1
 word=hard-shell,f=1
 word=hard-wired,f=1
 word=hardheadedly,f=1
 word=hardheartedly,f=1
 word=harum-scarum,f=1
 word=has-been,f=1
 word=have-not,f=1
 word=have-nots,f=1
 word=hawk-eyed,f=1
 word=he-man,f=1
 word=head-on,f=1
 word=head-to-head,f=1
 word=hearing-impaired,f=1
 word=heart-to-heart,f=1
 word=heartrendingly,f=1
 word=heave-ho,f=1
 word=heaven-sent,f=1
 word=heavy-duty,f=1
 word=heavy-handed,f=1
 word=heavy-handedly,f=1
 word=heavy-handedness,f=1
 word=heavy-hearted,f=1
 word=heebie-jeebies,f=1
 word=heedfully,f=1
 word=helter-skelter,f=1
 word=hi-fi,f=1
 word=hi-tech,f=1
 word=hide-and-go-seek,f=1
 word=hide-and-seek,f=1
 word=higgledy-piggledy,f=1
 word=high-class,f=1
 word=high-end,f=1
 word=high-five,f=1
 word=high-flown,f=1
 word=high-grade,f=1
 word=high-handed,f=1
 word=high-handedly,f=1
 word=high-handedness,f=1
 word=high-hat,f=1
 word=high-heeled,f=1
 word=high-minded,f=1
 word=high-mindedly,f=1
 word=high-mindedness,f=1
 word=high-pitched,f=1
 word=high-powered,f=1
 word=high-pressure,f=1
 word=high-priced,f=1
 word=high-profile,f=1
 word=high-rise,f=1
 word=high-sounding,f=1
 word=high-spirited,f=1
 word=high-strung,f=1
 word=high-tension,f=1
 word=high-test,f=1
 word=high-toned,f=1
 word=higher-up,f=1
 word=highhandedly,f=1
 word=highjack,f=1
 word=hip-hop,f=1
 word=hit-and-miss,f=1
 word=hit-and-run,f=1
 word=hit-or-miss,f=1
 word=hit-skip,f=1
 word=ho-hum,f=1
 word=hocus-pocus,f=1
 word=hog-tie,f=1
 word=hog-wild,f=1
 word=hoggishly,f=1
 word=hoity-toity,f=1
 word=hole-in-the-wall,f=1
 word=holier-than-thou,f=1
 word=hollowly,f=1
 word=honest-to-goodness,f=1
 word=honky-tonk,f=1
 word=hookey,f=1
 word=horn-rimmed,f=1
 word=horror-stricken,f=1
 word=horror-struck,f=1
 word=hors,f=1
 word=hot-air,f=1
 word=hot-blooded,f=1
 word=hot-button,f=1
 word=hot-tempered,f=1
 word=hot-water,f=1
 word=hot-wire,f=1
 word=hotheadedly,f=1
 word=house-sat,f=1
 word=house-sit,f=1
 word=house-sitter,f=1
 word=how-to,f=1
 word=hrs,f=1
 word=humidly,f=1
 word=humorlessly,f=1
 word=hunky-dory,f=1
 word=hurdy-gurdy,f=1
 word=hush-hush,f=1
 word=hutzpa,f=1
 word=hypercritically,f=1
 word=ice-cold,f=1
 word=ice-cream,f=1
 word=ice-skate,f=1
 word=ikon,f=1
 word=ill-advised,f=1
 word=ill-advisedly,f=1
 word=ill-bred,f=1
 word=ill-equipped,f=1
 word=ill-fated,f=1
 word=ill-favored,f=1
 word=ill-gotten,f=1
 word=ill-humor,f=1
 word=ill-humored,f=1
 word=ill-mannered,f=1
 word=ill-natured,f=1
 word=ill-naturedly,f=1
 word=ill-naturedness,f=1
 word=ill-starred,f=1
 word=ill-suited,f=1
 word=ill-tempered,f=1
 word=ill-timed,f=1
 word=ill-treat,f=1
 word=ill-treatment,f=1
 word=ill-usage,f=1
 word=ill-use,f=1
 word=illiberally,f=1
 word=illiterately,f=1
 word=illuminable,f=1
 word=illuminatingly,f=1
 word=illustratively,f=1
 word=illustriously,f=1
 word=immaterially,f=1
 word=impermanently,f=1
 word=imperviously,f=1
 word=importunately,f=1
 word=impurely,f=1
 word=in-between,f=1
 word=in-depth,f=1
 word=in-flight,f=1
 word=in-line,f=1
 word=in-service,f=1
 word=in-your-face,f=1
 word=inanimately,f=1
 word=inappreciably,f=1
 word=inattentively,f=1
 word=incapably,f=1
 word=inclose,f=1
 word=inclosure,f=1
 word=incommensurately,f=1
 word=inconsiderately,f=1
 word=inconstantly,f=1
 word=incrust,f=1
 word=indecorously,f=1
 word=indefensibly,f=1
 word=indemonstrable,f=1
 word=indigently,f=1
 word=indorse,f=1
 word=industrial-strength,f=1
 word=infelicity,f=1
 word=inflictive,f=1
 word=infold,f=1
 word=inimically,f=1
 word=iniquitously,f=1
 word=inner-city,f=1
 word=inner-directed,f=1
 word=inquietude,f=1
 word=inquiringly,f=1
 word=insentience,f=1
 word=insinuative,f=1
 word=insipidly,f=1
 word=insistingly,f=1
 word=instal,f=1
 word=instanter,f=1
 word=insubstantially,f=1
 word=intangibly,f=1
 word=internal-combustion,f=1
 word=interrogatively,f=1
 word=intoner,f=1
 word=intransigently,f=1
 word=intrust,f=1
 word=iridescently,f=1
 word=irksomely,f=1
 word=irregardless,f=1
 word=irresolutely,f=1
 word=itsy-bitsy,f=1
 word=itty-bitty,f=1
 word=ivied,f=1
 word=ivyj,f=1
 word=jack-in-the-box,f=1
 word=jack-in-the-pulpit,f=1
 word=jack-o'-lantern,f=1
 word=jack-of-all-trades,f=1
 word=jacks-of-all-trades,f=1
 word=jadedly,f=1
 word=jam-pack,f=1
 word=jam-packed,f=1
 word=jerry-built,f=1
 word=jessamine,f=1
 word=jet-black,f=1
 word=jet-lagged,f=1
 word=jet-propelled,f=1
 word=jet-setter,f=1
 word=jim-dandy,f=1
 word=job-sharing,f=1
 word=jump-start,f=1
 word=jury-rig,f=1
 word=jury-rigged,f=1
 word=juxtapositionk,f=1
 word=kebob,f=1
 word=kick-ass,f=1
 word=kick-start,f=1
 word=kidnaper,f=1
 word=kilowatt-hour,f=1
 word=king-size,f=1
 word=king-sized,f=1
 word=kiss-and-tell,f=1
 word=kitty-corner,f=1
 word=kitty-cornered,f=1
 word=knee-deep,f=1
 word=knee-high,f=1
 word=knee-jerk,f=1
 word=knight-errant,f=1
 word=knights-errant,f=1
 word=knock-knee,f=1
 word=knock-kneed,f=1
 word=knockdown-dragout,f=1
 word=know-how,f=1
 word=know-it-all,f=1
 word=la-di-da,f=1
 word=labor-intensive,f=1
 word=labor-saving,f=1
 word=lackadaisically,f=1
 word=lacrimal,f=1
 word=ladies',f=1
 word=ladies-in-waiting,f=1
 word=lady's-slipper,f=1
 word=lady-in-waiting,f=1
 word=lady-slipper,f=1
 word=laggardly,f=1
 word=laid-back,f=1
 word=laissez-faire,f=1
 word=lallygag,f=1
 word=lambast,f=1
 word=lambently,f=1
 word=lame-duck,f=1
 word=lamebrained,f=1
 word=lankly,f=1
 word=lantern-jawed,f=1
 word=large-scale,f=1
 word=last-ditch,f=1
 word=latter-day,f=1
 word=law-abiding,f=1
 word=layerpPA,f=1
 word=lc,f=1
 word=lead-in,f=1
 word=lead-off,f=1
 word=lean-to,f=1
 word=learning-disabled,f=1
 word=leave-taking,f=1
 word=left-handed,f=1
 word=left-handedness,f=1
 word=left-hander,f=1
 word=left-wing,f=1
 word=left-winger,f=1
 word=legal-size,f=1
 word=letter-perfect,f=1
 word=letter-quality,f=1
 word=letter-size,f=1
 word=levelly,f=1
 word=licentiously,f=1
 word=lichee,f=1
 word=lickety-split,f=1
 word=life-and-death,f=1
 word=life-size,f=1
 word=life-sized,f=1
 word=life-threatening,f=1
 word=lift-off,f=1
 word=light-fingered,f=1
 word=light-footed,f=1
 word=light-headed,f=1
 word=light-headedness,f=1
 word=light-minded,f=1
 word=light-year,f=1
 word=lightfaced,f=1
 word=lights-out,f=1
 word=like-minded,f=1
 word=like-mindedness,f=1
 word=lily-livered,f=1
 word=lily-white,f=1
 word=limpidly,f=1
 word=linguini,f=1
 word=lip-read,f=1
 word=lip-sync,f=1
 word=lip-synch,f=1
 word=live-in,f=1
 word=lived-in,f=1
 word=loadstar,f=1
 word=lonesomely,f=1
 word=long-drawn-out,f=1
 word=long-faced,f=1
 word=long-lasting,f=1
 word=long-lived,f=1
 word=long-lost,f=1
 word=long-playing,f=1
 word=long-range,f=1
 word=long-running,f=1
 word=long-standing,f=1
 word=long-suffering,f=1
 word=long-winded,f=1
 word=long-windedness,f=1
 word=longlegs,f=1
 word=look-alike,f=1
 word=look-see,f=1
 word=looker-on,f=1
 word=lookers-on,f=1
 word=loose-leaf,f=1
 word=lop-eared,f=1
 word=lost-and-found,f=1
 word=loth,f=1
 word=low-cal,f=1
 word=low-down,f=1
 word=low-end,f=1
 word=low-fat,f=1
 word=low-grade,f=1
 word=low-key,f=1
 word=low-keyed,f=1
 word=low-level,f=1
 word=low-lying,f=1
 word=low-minded,f=1
 word=low-paid,f=1
 word=low-pitched,f=1
 word=low-pressure,f=1
 word=low-rise,f=1
 word=low-spirited,f=1
 word=low-tech,f=1
 word=lower-class,f=1
 word=lubberly,f=1
 word=lugubriously,f=1
 word=lustrously,f=1
 word=lying-in,f=1
 word=lyings-in,f=1
 word=lynx-eyed,f=1
 word=lyricsmMA,f=1
 word=machine-gun,f=1
 word=machine-readable,f=1
 word=made-to-measure,f=1
 word=made-to-order,f=1
 word=made-up,f=1
 word=mah-jongg,f=1
 word=maharanee,f=1
 word=mail-order,f=1
 word=major-domo,f=1
 word=major-league,f=1
 word=majorly,f=1
 word=make-believe,f=1
 word=make-do,f=1
 word=make-work,f=1
 word=maladroitly,f=1
 word=man-at-arms,f=1
 word=man-eater,f=1
 word=man-eating,f=1
 word=man-hour,f=1
 word=man-of-war,f=1
 word=man-size,f=1
 word=man-sized,f=1
 word=man-to-man,f=1
 word=man-year,f=1
 word=manic-depressive,f=1
 word=mannikin,f=1
 word=mannishly,f=1
 word=many-sided,f=1
 word=mare's-nest,f=1
 word=marihuana,f=1
 word=marlinspike,f=1
 word=mass-market,f=1
 word=mass-produce,f=1
 word=mass-produced,f=1
 word=matter-of-fact,f=1
 word=matter-of-factly,f=1
 word=matter-of-factness,f=1
 word=mealy-mouthed,f=1
 word=medium-sized,f=1
 word=medullae,f=1
 word=mellowly,f=1
 word=men-of-war,f=1
 word=menially,f=1
 word=mentis,f=1
 word=mercurially,f=1
 word=meretriciously,f=1
 word=merry-go-round,f=1
 word=meter-kilogram-second,f=1
 word=mezzo-soprano,f=1
 word=middle-of-the-road,f=1
 word=middle-of-the-roader,f=1
 word=middle-sized,f=1
 word=mind-bending,f=1
 word=mind-blowing,f=1
 word=mind-body,f=1
 word=mind-boggling,f=1
 word=mind-read,f=1
 word=minor-league,f=1
 word=mirthfully,f=1
 word=mirthlessly,f=1
 word=miscellaneously,f=1
 word=mise-en-scene,f=1
 word=mistrustfully,f=1
 word=mix-up,f=1
 word=mixed-up,f=1
 word=mock-up,f=1
 word=molluskan,f=1
 word=mom-and-pop,f=1
 word=momentously,f=1
 word=money-grubber,f=1
 word=money-grubbing,f=1
 word=monkeyshines,f=1
 word=monologuist,f=1
 word=monsignori,f=1
 word=mopy,f=1
 word=mortgager,f=1
 word=moth-eaten,f=1
 word=mother-in-law,f=1
 word=mother-of-pearl,f=1
 word=mothers-in-law,f=1
 word=mouth-to-mouth,f=1
 word=mouth-watering,f=1
 word=muddle-headed,f=1
 word=mulishly,f=1
 word=multiple-choice,f=1
 word=muscle-bound,f=1
 word=mutinously,f=1
 word=mythologynNa,f=1
 word=nail-biter,f=1
 word=namby-pamby,f=1
 word=name-brand,f=1
 word=name-calling,f=1
 word=name-dropper,f=1
 word=name-dropping,f=1
 word=namelessly,f=1
 word=narcissi,f=1
 word=narrow-minded,f=1
 word=narrow-mindedly,f=1
 word=narrow-mindedness,f=1
 word=native-born,f=1
 word=nauseously,f=1
 word=ne'er-do-well,f=1
 word=nearsightedly,f=1
 word=needfully,f=1
 word=neglectfully,f=1
 word=nerve-racking,f=1
 word=nerve-wracking,f=1
 word=nervelessly,f=1
 word=never-never,f=1
 word=new-fashioned,f=1
 word=next-door,f=1
 word=nice-looking,f=1
 word=nickel-and-dime,f=1
 word=nine-to-five,f=1
 word=nit-picking,f=1
 word=nite,f=1
 word=nitty-gritty,f=1
 word=no-account,f=1
 word=no-brainer,f=1
 word=no-fault,f=1
 word=no-frills,f=1
 word=no-go,f=1
 word=no-good,f=1
 word=no-hitter,f=1
 word=no-load,f=1
 word=no-man's-land,f=1
 word=no-no,f=1
 word=no-nonsense,f=1
 word=no-show,f=1
 word=no-trump,f=1
 word=no-win,f=1
 word=nom,f=1
 word=nonphysically,f=1
 word=nonsupporting,f=1
 word=nos,f=1
 word=nose-dive,f=1
 word=not-for-profit,f=1
 word=nt,f=1
 word=number-crunching,f=1
 word=nutritiously,f=1
 word=nymphomaniaco,f=1
 word=oafishly,f=1
 word=ob-gyn,f=1
 word=obsessive-compulsive,f=1
 word=obstreperously,f=1
 word=obstructively,f=1
 word=octette,f=1
 word=odds-on,f=1
 word=odiously,f=1
 word=odored,f=1
 word=off-color,f=1
 word=off-hour,f=1
 word=off-key,f=1
 word=off-limits,f=1
 word=off-line,f=1
 word=off-peak,f=1
 word=off-putting,f=1
 word=off-ramp,f=1
 word=off-road,f=1
 word=off-season,f=1
 word=off-site,f=1
 word=off-the-cuff,f=1
 word=off-the-rack,f=1
 word=off-the-record,f=1
 word=off-the-shelf,f=1
 word=off-the-wall,f=1
 word=off-white,f=1
 word=okey-doke,f=1
 word=old-line,f=1
 word=old-time,f=1
 word=old-timer,f=1
 word=old-world,f=1
 word=on-line,f=1
 word=on-ramp,f=1
 word=on-site,f=1
 word=on-the-job,f=1
 word=once-over,f=1
 word=one-dimensional,f=1
 word=one-liner,f=1
 word=one-night,f=1
 word=one-of-a-kind,f=1
 word=one-on-one,f=1
 word=one-shot,f=1
 word=one-sidedness,f=1
 word=one-to-one,f=1
 word=one-track,f=1
 word=one-up,f=1
 word=one-upmanship,f=1
 word=one-way,f=1
 word=onerously,f=1
 word=op-ed,f=1
 word=open-air,f=1
 word=open-and-shut,f=1
 word=open-ended,f=1
 word=open-eyed,f=1
 word=open-face,f=1
 word=open-faced,f=1
 word=open-heart,f=1
 word=open-hearted,f=1
 word=open-hearth,f=1
 word=open-mindedly,f=1
 word=open-mindedness,f=1
 word=open-plan,f=1
 word=opprobriously,f=1
 word=orangutang,f=1
 word=oratorically,f=1
 word=out-and-out,f=1
 word=out-of-body,f=1
 word=out-of-bounds,f=1
 word=out-of-date,f=1
 word=out-of-door,f=1
 word=out-of-doors,f=1
 word=out-of-pocket,f=1
 word=out-of-state,f=1
 word=out-of-the-way,f=1
 word=over-the-counter,f=1
 word=over-the-top,f=1
 word=ozone-friendly,f=1
 word=palatially,f=1
 word=pallidly,f=1
 word=panic-stricken,f=1
 word=papier-mache,f=1
 word=pareses,f=1
 word=part-song,f=1
 word=part-timer,f=1
 word=parti-colored,f=1
 word=party-pooper,f=1
 word=pass-fail,f=1
 word=pay-TV,f=1
 word=pay-per-view,f=1
 word=pell-mell,f=1
 word=pelves,f=1
 word=penny-pincher,f=1
 word=penny-pinching,f=1
 word=penny-wise,f=1
 word=pent-up,f=1
 word=penuriously,f=1
 word=perfidiously,f=1
 word=peritonea,f=1
 word=perplexedly,f=1
 word=persuadable,f=1
 word=phantasy,f=1
 word=phosphorescently,f=1
 word=photo-offset,f=1
 word=pick-me-up,f=1
 word=pickaback,f=1
 word=pie-eyed,f=1
 word=pied-a-terre,f=1
 word=pieds-a-terre,f=1
 word=piffling,f=1
 word=pigeon-toed,f=1
 word=piggishly,f=1
 word=pigheadedly,f=1
 word=pilaff,f=1
 word=pince-nez,f=1
 word=pinch-hit,f=1
 word=pinch-hitter,f=1
 word=pint-size,f=1
 word=pint-sized,f=1
 word=pistol-whip,f=1
 word=pitch-black,f=1
 word=pitch-dark,f=1
 word=pitter-patter,f=1
 word=play-by-play,f=1
 word=plea-bargain,f=1
 word=point-blank,f=1
 word=poker-faced,f=1
 word=pole-vault,f=1
 word=pole-vaulter,f=1
 word=polka-dot,f=1
 word=pooh-pooh,f=1
 word=poor-mouth,f=1
 word=pop-eyed,f=1
 word=posteriori,f=1
 word=potables,f=1
 word=poverty-stricken,f=1
 word=prancingly,f=1
 word=pre-owned,f=1
 word=present-day,f=1
 word=presidia,f=1
 word=preventible,f=1
 word=pro-am,f=1
 word=pro-choice,f=1
 word=pro-choicer,f=1
 word=pro-life,f=1
 word=pro-lifer,f=1
 word=professorially,f=1
 word=profligately,f=1
 word=prolixly,f=1
 word=propitiously,f=1
 word=proscenia,f=1
 word=providently,f=1
 word=public-spirited,f=1
 word=pug-nosed,f=1
 word=pull-up,f=1
 word=pullup,f=1
 word=punch-drunk,f=1
 word=puritanically,f=1
 word=push-button,f=1
 word=push-up,f=1
 word=pusillanimously,f=1
 word=put-down,f=1
 word=put-on,f=1
 word=pythonq,f=1
 word=quartette,f=1
 word=queen-size,f=1
 word=quick-freeze,f=1
 word=quick-froze,f=1
 word=quick-frozen,f=1
 word=quick-tempered,f=1
 word=quick-witted,f=1
 word=quick-wittedly,f=1
 word=quiescently,f=1
 word=quintette,f=1
 word=qvr,f=1
 word=rabble-rouser,f=1
 word=rabble-rousing,f=1
 word=raffishly,f=1
 word=rah-rah,f=1
 word=rake-off,f=1
 word=rancorously,f=1
 word=random-access,f=1
 word=rankly,f=1
 word=rapid-fire,f=1
 word=rattlebrained,f=1
 word=raven-haired,f=1
 word=razor-sharp,f=1
 word=razzle-dazzle,f=1
 word=re-cover,f=1
 word=re-create,f=1
 word=re-form,f=1
 word=re-sign,f=1
 word=ready-made,f=1
 word=ready-to-wear,f=1
 word=real-life,f=1
 word=rear-end,f=1
 word=rebukingly,f=1
 word=reconsign,f=1
 word=recontaminate,f=1
 word=recook,f=1
 word=record-breaking,f=1
 word=red-blooded,f=1
 word=red-carpet,f=1
 word=red-eye,f=1
 word=red-handed,f=1
 word=red-hot,f=1
 word=red-letter,f=1
 word=red-light,f=1
 word=redeliver,f=1
 word=reecho,f=1
 word=reembody,f=1
 word=reenforce,f=1
 word=reface,f=1
 word=refasten,f=1
 word=refroze,f=1
 word=reinoculate,f=1
 word=rejudge,f=1
 word=relivable,f=1
 word=remedially,f=1
 word=remissly,f=1
 word=remote-controlled,f=1
 word=renegotiable,f=1
 word=repentantly,f=1
 word=repine,f=1
 word=reprovingly,f=1
 word=resalable,f=1
 word=resew,f=1
 word=resharpen,f=1
 word=reship,f=1
 word=resow,f=1
 word=restfully,f=1
 word=restitch,f=1
 word=restively,f=1
 word=resubscribe,f=1
 word=retentively,f=1
 word=reticently,f=1
 word=retinae,f=1
 word=reupholster,f=1
 word=revengefully,f=1
 word=revolvable,f=1
 word=rewed,f=1
 word=reweigh,f=1
 word=rhombi,f=1
 word=ricksha,f=1
 word=rigamarole,f=1
 word=right-angled,f=1
 word=right-hand,f=1
 word=right-handed,f=1
 word=right-handedly,f=1
 word=right-handedness,f=1
 word=right-hander,f=1
 word=right-minded,f=1
 word=right-of-way,f=1
 word=right-thinking,f=1
 word=right-to-die,f=1
 word=right-to-life,f=1
 word=right-to-lifer,f=1
 word=right-wing,f=1
 word=right-winger,f=1
 word=rights-of-way,f=1
 word=rinky-dink,f=1
 word=rip-off,f=1
 word=rip-roaring,f=1
 word=ripely,f=1
 word=rock-and-roll,f=1
 word=rock-bottom,f=1
 word=rock-ribbed,f=1
 word=rock-steady,f=1
 word=role-play,f=1
 word=role-playing,f=1
 word=roll-top,f=1
 word=roller-skate,f=1
 word=roly-poly,f=1
 word=rose-colored,f=1
 word=rottenly,f=1
 word=rough-and-ready,f=1
 word=rough-and-tumble,f=1
 word=rough-hew,f=1
 word=rough-hewn,f=1
 word=round-shouldered,f=1
 word=round-the-clock,f=1
 word=round-trip,f=1
 word=rubber-stamp,f=1
 word=rumply,f=1
 word=run-down,f=1
 word=run-in,f=1
 word=run-of-the-mill,f=1
 word=run-on,f=1
 word=run-through,f=1
 word=run-up,f=1
 word=runner-up,f=1
 word=runners-up,f=1
 word=saber-rattling,f=1
 word=safe-conduct,f=1
 word=safe-deposit,f=1
 word=same-sex,f=1
 word=sanctimoniously,f=1
 word=sanguinely,f=1
 word=sarcomata,f=1
 word=sauterne,f=1
 word=savoir-faire,f=1
 word=saw-toothed,f=1
 word=sawed-off,f=1
 word=say-so,f=1
 word=scaredy-cat,f=1
 word=schlepp,f=1
 word=scot-free,f=1
 word=scrumptiously,f=1
 word=scrunchie,f=1
 word=seat-of-the-pants,f=1
 word=second-class,f=1
 word=second-guess,f=1
 word=second-in-command,f=1
 word=second-rate,f=1
 word=second-string,f=1
 word=second-stringer,f=1
 word=secretary-general,f=1
 word=see-through,f=1
 word=self-abasement,f=1
 word=self-absorbed,f=1
 word=self-absorption,f=1
 word=self-abuse,f=1
 word=self-addressed,f=1
 word=self-advancement,f=1
 word=self-aggrandizement,f=1
 word=self-aggrandizing,f=1
 word=self-analysis,f=1
 word=self-appointed,f=1
 word=self-assertion,f=1
 word=self-assertive,f=1
 word=self-aware,f=1
 word=self-awareness,f=1
 word=self-centeredness,f=1
 word=self-cleaning,f=1
 word=self-command,f=1
 word=self-complacent,f=1
 word=self-conceit,f=1
 word=self-confessed,f=1
 word=self-confidence,f=1
 word=self-confident,f=1
 word=self-confidently,f=1
 word=self-congratulation,f=1
 word=self-congratulatory,f=1
 word=self-conscious,f=1
 word=self-consciously,f=1
 word=self-consciousness,f=1
 word=self-contradiction,f=1
 word=self-contradictory,f=1
 word=self-controlled,f=1
 word=self-criticism,f=1
 word=self-deceit,f=1
 word=self-deception,f=1
 word=self-defeating,f=1
 word=self-delusion,f=1
 word=self-denial,f=1
 word=self-denying,f=1
 word=self-deprecating,f=1
 word=self-deprecation,f=1
 word=self-destruct,f=1
 word=self-destruction,f=1
 word=self-destructive,f=1
 word=self-determination,f=1
 word=self-determined,f=1
 word=self-discipline,f=1
 word=self-disciplined,f=1
 word=self-doubt,f=1
 word=self-educated,f=1
 word=self-effacement,f=1
 word=self-effacing,f=1
 word=self-employment,f=1
 word=self-evident,f=1
 word=self-evidently,f=1
 word=self-examination,f=1
 word=self-explanatory,f=1
 word=self-expression,f=1
 word=self-fertilization,f=1
 word=self-fulfilling,f=1
 word=self-fulfillment,f=1
 word=self-governing,f=1
 word=self-government,f=1
 word=self-image,f=1
 word=self-importance,f=1
